user_id,register_date,location,age
7115,2021-09-04 05:08:55.000000 UTC,Pusat,37
7230,2021-09-14 11:04:39.000000 UTC,Pusat,37
7422,2021-10-03 00:34:13.000000 UTC,Pusat,37
7660,2021-10-31 14:46:48.000000 UTC,Pusat,37
7666,2021-10-31 16:34:26.000000 UTC,Pusat,37
7793,2021-11-06 13:54:40.000000 UTC,Pusat,37
8547,2022-01-16 09:42:21.000000 UTC,Pusat,37
8610,2022-02-01 00:26:13.000000 UTC,Pusat,37
8615,2022-01-31 08:44:17.000000 UTC,Pusat,37
8782,2022-02-06 08:25:45.000000 UTC,Pusat,37
9064,2022-03-07 08:51:47.000000 UTC,Pusat,37
9395,2022-04-08 05:24:59.000000 UTC,Pusat,37
9397,2022-04-09 05:38:28.000000 UTC,Pusat,37
9780,2022-05-23 04:39:48.000000 UTC,Pusat,37
10041,2022-06-15 19:34:52.000000 UTC,Pusat,37
10084,2022-06-26 13:07:39.000000 UTC,Pusat,37
10105,2022-06-30 01:46:55.000000 UTC,Pusat,37
10220,2022-07-04 14:14:57.000000 UTC,Pusat,37
10301,2022-07-13 15:51:38.000000 UTC,Pusat,37
10432,2022-08-06 10:34:16.000000 UTC,Pusat,37
10488,2022-08-12 06:22:36.000000 UTC,Pusat,37
10582,2022-09-03 00:19:38.000000 UTC,Pusat,37
10778,2022-10-07 23:33:27.000000 UTC,Pusat,37
10800,2022-10-10 06:17:47.000000 UTC,Pusat,37
10956,2022-11-17 05:07:55.000000 UTC,Pusat,37
839,2020-03-30 08:04:41.000000 UTC,Pusat,38
877,2020-04-01 19:33:43.000000 UTC,Pusat,38
926,2020-04-03 22:28:16.000000 UTC,Pusat,38
967,2020-04-04 11:57:36.000000 UTC,Pusat,38
1060,2020-04-08 00:37:22.000000 UTC,Pusat,38
1291,2020-05-03 03:12:26.000000 UTC,Pusat,38
1743,2020-06-07 14:31:28.000000 UTC,Pusat,38
2078,2020-07-05 23:39:28.000000 UTC,Pusat,38
2092,2020-07-06 16:23:15.000000 UTC,Pusat,38
2370,2020-08-01 22:43:45.000000 UTC,Pusat,38
2453,2020-08-06 10:18:04.000000 UTC,Pusat,38
2527,2020-08-13 05:42:21.000000 UTC,Pusat,38
3072,2020-10-01 22:55:37.000000 UTC,Pusat,38
3203,2020-10-08 06:11:43.000000 UTC,Pusat,38
3497,2020-11-04 14:51:08.000000 UTC,Pusat,38
3718,2020-11-23 18:25:21.000000 UTC,Pusat,38
3788,2020-12-01 06:36:49.000000 UTC,Pusat,38
3837,2020-12-03 02:51:03.000000 UTC,Pusat,38
3845,2020-12-05 00:13:10.000000 UTC,Pusat,38
4017,2020-12-13 14:14:48.000000 UTC,Pusat,38
4094,2020-12-25 20:38:09.000000 UTC,Pusat,38
4105,2021-01-01 01:51:22.000000 UTC,Pusat,38
4468,2021-01-31 02:53:31.000000 UTC,Pusat,38
4671,2021-02-06 13:40:41.000000 UTC,Pusat,38
4878,2021-03-01 13:58:15.000000 UTC,Pusat,38
4898,2021-03-02 18:01:45.000000 UTC,Pusat,38
5069,2021-03-10 04:28:06.000000 UTC,Pusat,38
5195,2021-03-20 06:42:11.000000 UTC,Pusat,38
5209,2021-03-25 07:29:04.000000 UTC,Pusat,38
5228,2021-04-01 01:24:20.000000 UTC,Pusat,38
5469,2021-04-09 10:55:44.000000 UTC,Pusat,38
5534,2021-04-17 02:20:36.000000 UTC,Pusat,38
5658,2021-05-02 06:23:14.000000 UTC,Pusat,38
5898,2021-05-13 13:06:33.000000 UTC,Pusat,38
5905,2021-05-15 22:03:36.000000 UTC,Pusat,38
5937,2021-05-18 21:36:55.000000 UTC,Pusat,38
5949,2021-05-22 13:35:46.000000 UTC,Pusat,38
5973,2021-05-31 10:26:04.000000 UTC,Pusat,38
6174,2021-06-06 16:41:33.000000 UTC,Pusat,38
6377,2021-07-02 17:10:48.000000 UTC,Pusat,38
6718,2021-08-02 08:21:28.000000 UTC,Pusat,38
6789,2021-08-05 00:22:59.000000 UTC,Pusat,38
6935,2021-08-17 03:02:32.000000 UTC,Pusat,38
7221,2021-09-12 03:19:52.000000 UTC,Pusat,38
7453,2021-10-04 09:22:21.000000 UTC,Pusat,38
7556,2021-10-12 15:29:38.000000 UTC,Pusat,38
7698,2021-11-02 22:47:08.000000 UTC,Pusat,38
7700,2021-11-01 16:39:47.000000 UTC,Pusat,38
7973,2021-11-24 17:01:35.000000 UTC,Pusat,38
8273,2021-12-23 13:35:09.000000 UTC,Pusat,38
8350,2022-01-02 11:56:58.000000 UTC,Pusat,38
8351,2021-12-31 21:15:05.000000 UTC,Pusat,38
8712,2022-02-04 20:45:04.000000 UTC,Pusat,38
8954,2022-03-02 20:15:33.000000 UTC,Pusat,38
9192,2022-03-18 21:25:21.000000 UTC,Pusat,38
9440,2022-04-11 06:37:37.000000 UTC,Pusat,38
9480,2022-04-16 20:04:07.000000 UTC,Pusat,38
9657,2022-05-06 05:10:41.000000 UTC,Pusat,38
10332,2022-07-19 02:09:04.000000 UTC,Pusat,38
10363,2022-07-25 10:35:20.000000 UTC,Pusat,38
10366,2022-07-28 07:02:10.000000 UTC,Pusat,38
10583,2022-09-02 05:08:52.000000 UTC,Pusat,38
10660,2022-09-11 22:26:55.000000 UTC,Pusat,38
10769,2022-10-07 03:49:33.000000 UTC,Pusat,38
11066,2022-12-09 19:43:48.000000 UTC,Pusat,38
12,2019-12-01 04:55:48.000000 UTC,Pusat,39
25,2019-12-02 03:41:51.000000 UTC,Pusat,39
81,2020-01-01 10:38:19.000000 UTC,Pusat,39
214,2020-01-31 23:15:11.000000 UTC,Pusat,39
300,2020-02-04 15:30:17.000000 UTC,Pusat,39
1188,2020-04-24 11:54:45.000000 UTC,Pusat,39
1277,2020-05-02 20:11:26.000000 UTC,Pusat,39
1287,2020-05-02 16:25:17.000000 UTC,Pusat,39
1359,2020-05-05 21:08:34.000000 UTC,Pusat,39
1480,2020-05-13 04:34:06.000000 UTC,Pusat,39
1567,2020-05-30 06:12:51.000000 UTC,Pusat,39
1674,2020-06-04 15:21:02.000000 UTC,Pusat,39
2257,2020-07-23 05:06:17.000000 UTC,Pusat,39
2569,2020-08-17 14:58:00.000000 UTC,Pusat,39
2896,2020-09-13 05:40:47.000000 UTC,Pusat,39
3189,2020-10-07 09:05:29.000000 UTC,Pusat,39
3353,2020-10-25 13:16:02.000000 UTC,Pusat,39
3484,2020-11-03 08:51:47.000000 UTC,Pusat,39
3666,2020-11-13 18:51:53.000000 UTC,Pusat,39
4299,2021-01-07 21:54:52.000000 UTC,Pusat,39
4385,2021-01-14 19:44:24.000000 UTC,Pusat,39
4734,2021-02-12 19:52:53.000000 UTC,Pusat,39
4843,2021-02-27 18:29:01.000000 UTC,Pusat,39
4899,2021-03-01 16:32:20.000000 UTC,Pusat,39
5117,2021-03-13 02:59:40.000000 UTC,Pusat,39
5279,2021-04-02 03:22:48.000000 UTC,Pusat,39
5363,2021-04-04 15:40:54.000000 UTC,Pusat,39
5465,2021-04-10 01:05:35.000000 UTC,Pusat,39
5690,2021-05-01 00:43:31.000000 UTC,Pusat,39
5854,2021-05-09 15:27:56.000000 UTC,Pusat,39
5857,2021-05-10 01:26:51.000000 UTC,Pusat,39
5999,2021-05-31 01:36:44.000000 UTC,Pusat,39
6049,2021-06-02 17:09:56.000000 UTC,Pusat,39
6219,2021-06-11 16:30:49.000000 UTC,Pusat,39
6361,2021-07-01 07:40:22.000000 UTC,Pusat,39
6432,2021-07-03 15:33:10.000000 UTC,Pusat,39
6462,2021-07-05 04:53:07.000000 UTC,Pusat,39
6625,2021-07-16 23:48:04.000000 UTC,Pusat,39
6633,2021-07-21 19:08:44.000000 UTC,Pusat,39
7125,2021-09-05 00:05:54.000000 UTC,Pusat,39
7140,2021-09-05 08:35:14.000000 UTC,Pusat,39
7319,2021-09-30 04:15:14.000000 UTC,Pusat,39
7362,2021-10-02 13:44:32.000000 UTC,Pusat,39
7421,2021-10-03 13:00:41.000000 UTC,Pusat,39
7439,2021-10-05 07:39:37.000000 UTC,Pusat,39
7492,2021-10-08 10:44:16.000000 UTC,Pusat,39
7694,2021-11-02 09:33:42.000000 UTC,Pusat,39
8129,2021-12-05 00:30:40.000000 UTC,Pusat,39
8297,2021-12-31 06:10:04.000000 UTC,Pusat,39
8638,2022-02-01 04:14:35.000000 UTC,Pusat,39
8761,2022-02-06 12:36:03.000000 UTC,Pusat,39
8802,2022-02-07 22:11:32.000000 UTC,Pusat,39
9331,2022-04-02 18:00:50.000000 UTC,Pusat,39
9415,2022-04-10 01:51:48.000000 UTC,Pusat,39
9451,2022-04-11 15:48:43.000000 UTC,Pusat,39
9790,2022-05-24 13:50:34.000000 UTC,Pusat,39
9822,2022-06-01 13:02:26.000000 UTC,Pusat,39
9966,2022-06-08 11:20:33.000000 UTC,Pusat,39
10007,2022-06-12 01:39:55.000000 UTC,Pusat,39
10113,2022-06-30 17:18:10.000000 UTC,Pusat,39
10135,2022-06-30 23:21:54.000000 UTC,Pusat,39
10618,2022-09-05 23:34:24.000000 UTC,Pusat,39
10635,2022-09-08 06:58:47.000000 UTC,Pusat,39
10774,2022-10-06 15:26:04.000000 UTC,Pusat,39
10897,2022-11-04 20:27:47.000000 UTC,Pusat,39
11035,2022-12-04 03:37:44.000000 UTC,Pusat,39
369,2020-02-07 23:31:19.000000 UTC,Pusat,40
465,2020-02-28 15:05:14.000000 UTC,Pusat,40
608,2020-03-05 23:28:19.000000 UTC,Pusat,40
693,2020-03-10 06:12:06.000000 UTC,Pusat,40
697,2020-03-10 01:05:31.000000 UTC,Pusat,40
745,2020-03-13 03:37:37.000000 UTC,Pusat,40
1142,2020-04-17 09:09:55.000000 UTC,Pusat,40
1157,2020-04-17 15:00:26.000000 UTC,Pusat,40
1223,2020-05-01 16:30:38.000000 UTC,Pusat,40
1295,2020-05-02 00:30:47.000000 UTC,Pusat,40
1519,2020-05-17 00:37:04.000000 UTC,Pusat,40
1533,2020-05-19 08:15:15.000000 UTC,Pusat,40
1626,2020-06-02 03:14:08.000000 UTC,Pusat,40
1644,2020-06-01 19:03:02.000000 UTC,Pusat,40
1723,2020-06-06 04:56:12.000000 UTC,Pusat,40
1761,2020-06-07 21:32:20.000000 UTC,Pusat,40
1820,2020-06-13 01:13:01.000000 UTC,Pusat,40
1885,2020-06-20 19:32:21.000000 UTC,Pusat,40
2023,2020-07-04 08:44:34.000000 UTC,Pusat,40
2245,2020-07-19 01:24:51.000000 UTC,Pusat,40
2446,2020-08-06 22:07:22.000000 UTC,Pusat,40
2528,2020-08-14 03:15:36.000000 UTC,Pusat,40
2543,2020-08-15 00:05:02.000000 UTC,Pusat,40
2576,2020-08-18 21:43:23.000000 UTC,Pusat,40
2737,2020-09-04 07:27:59.000000 UTC,Pusat,40
2810,2020-09-06 05:33:45.000000 UTC,Pusat,40
2920,2020-09-16 22:39:35.000000 UTC,Pusat,40
3671,2020-11-15 08:12:07.000000 UTC,Pusat,40
4363,2021-01-11 20:38:19.000000 UTC,Pusat,40
4500,2021-02-01 12:03:50.000000 UTC,Pusat,40
4514,2021-02-01 22:54:16.000000 UTC,Pusat,40
4600,2021-02-05 13:21:55.000000 UTC,Pusat,40
4689,2021-02-08 00:02:46.000000 UTC,Pusat,40
5233,2021-03-30 20:12:02.000000 UTC,Pusat,40
5300,2021-04-02 09:09:17.000000 UTC,Pusat,40
5315,2021-04-03 09:07:35.000000 UTC,Pusat,40
5865,2021-05-11 13:10:25.000000 UTC,Pusat,40
5964,2021-05-25 15:53:01.000000 UTC,Pusat,40
6549,2021-07-10 07:49:00.000000 UTC,Pusat,40
6582,2021-07-12 01:36:24.000000 UTC,Pusat,40
6653,2021-07-30 08:44:16.000000 UTC,Pusat,40
6972,2021-08-25 02:21:19.000000 UTC,Pusat,40
6979,2021-08-28 17:52:27.000000 UTC,Pusat,40
7023,2021-09-02 08:00:34.000000 UTC,Pusat,40
7056,2021-09-02 16:27:16.000000 UTC,Pusat,40
7155,2021-09-07 11:16:26.000000 UTC,Pusat,40
7210,2021-09-10 12:40:04.000000 UTC,Pusat,40
7211,2021-09-12 01:50:51.000000 UTC,Pusat,40
7467,2021-10-06 17:02:50.000000 UTC,Pusat,40
7603,2021-10-20 15:14:57.000000 UTC,Pusat,40
7670,2021-10-31 13:34:55.000000 UTC,Pusat,40
7748,2021-11-04 22:51:14.000000 UTC,Pusat,40
7905,2021-11-13 04:07:32.000000 UTC,Pusat,40
8010,2021-11-30 23:55:43.000000 UTC,Pusat,40
8085,2021-12-03 12:49:41.000000 UTC,Pusat,40
8149,2021-12-08 15:51:56.000000 UTC,Pusat,40
8399,2022-01-02 20:50:17.000000 UTC,Pusat,40
8403,2022-01-04 14:40:01.000000 UTC,Pusat,40
8817,2022-02-10 05:47:05.000000 UTC,Pusat,40
8828,2022-02-11 00:52:41.000000 UTC,Pusat,40
8839,2022-02-11 12:30:43.000000 UTC,Pusat,40
8908,2022-02-23 09:31:05.000000 UTC,Pusat,40
9091,2022-03-08 00:07:50.000000 UTC,Pusat,40
9154,2022-03-13 15:52:04.000000 UTC,Pusat,40
9343,2022-04-04 00:05:02.000000 UTC,Pusat,40
9394,2022-04-08 01:19:40.000000 UTC,Pusat,40
9493,2022-04-18 08:32:35.000000 UTC,Pusat,40
9721,2022-05-14 13:58:31.000000 UTC,Pusat,40
9740,2022-05-15 09:14:31.000000 UTC,Pusat,40
9892,2022-06-04 10:25:54.000000 UTC,Pusat,40
10002,2022-06-10 19:54:19.000000 UTC,Pusat,40
10138,2022-06-30 20:28:43.000000 UTC,Pusat,40
10145,2022-07-02 07:26:21.000000 UTC,Pusat,40
10155,2022-07-03 06:12:54.000000 UTC,Pusat,40
10176,2022-07-02 07:30:45.000000 UTC,Pusat,40
10333,2022-07-19 02:57:10.000000 UTC,Pusat,40
10621,2022-09-06 10:51:06.000000 UTC,Pusat,40
58,2019-12-13 19:53:59.000000 UTC,Pusat,41
212,2020-01-30 23:36:27.000000 UTC,Pusat,41
849,2020-04-01 07:01:01.000000 UTC,Pusat,41
858,2020-04-01 20:39:00.000000 UTC,Pusat,41
896,2020-04-03 03:13:47.000000 UTC,Pusat,41
1184,2020-04-24 11:30:03.000000 UTC,Pusat,41
2253,2020-07-21 05:26:40.000000 UTC,Pusat,41
2421,2020-08-04 13:46:40.000000 UTC,Pusat,41
2675,2020-09-01 01:46:03.000000 UTC,Pusat,41
2685,2020-09-02 23:42:04.000000 UTC,Pusat,41
2712,2020-09-04 04:36:58.000000 UTC,Pusat,41
2762,2020-09-04 18:00:47.000000 UTC,Pusat,41
2829,2020-09-08 06:00:10.000000 UTC,Pusat,41
2938,2020-09-18 09:48:29.000000 UTC,Pusat,41
2951,2020-09-20 00:01:53.000000 UTC,Pusat,41
3064,2020-10-02 01:33:24.000000 UTC,Pusat,41
3138,2020-10-04 22:42:37.000000 UTC,Pusat,41
3151,2020-10-05 03:35:16.000000 UTC,Pusat,41
3153,2020-10-06 08:39:49.000000 UTC,Pusat,41
3642,2020-11-13 03:54:58.000000 UTC,Pusat,41
4370,2021-01-12 01:53:30.000000 UTC,Pusat,41
4408,2021-01-18 00:51:17.000000 UTC,Pusat,41
5339,2021-04-03 19:54:03.000000 UTC,Pusat,41
5500,2021-04-11 09:25:50.000000 UTC,Pusat,41
5579,2021-04-23 10:48:12.000000 UTC,Pusat,41
5961,2021-05-22 22:18:51.000000 UTC,Pusat,41
5994,2021-06-01 07:34:58.000000 UTC,Pusat,41
6112,2021-06-05 21:53:03.000000 UTC,Pusat,41
6555,2021-07-11 00:01:36.000000 UTC,Pusat,41
6637,2021-07-22 12:19:16.000000 UTC,Pusat,41
7285,2021-09-23 02:53:49.000000 UTC,Pusat,41
7423,2021-10-04 12:18:13.000000 UTC,Pusat,41
7522,2021-10-09 10:12:33.000000 UTC,Pusat,41
7765,2021-11-05 14:34:50.000000 UTC,Pusat,41
7863,2021-11-10 01:21:13.000000 UTC,Pusat,41
8207,2021-12-13 18:24:06.000000 UTC,Pusat,41
8275,2021-12-24 08:45:42.000000 UTC,Pusat,41
8972,2022-03-02 02:47:18.000000 UTC,Pusat,41
9760,2022-05-19 10:01:03.000000 UTC,Pusat,41
10395,2022-08-01 16:46:58.000000 UTC,Pusat,41
11070,2022-12-12 22:03:46.000000 UTC,Pusat,41
7,2019-11-30 09:07:32.000000 UTC,Pusat,42
78,2019-12-31 08:47:56.000000 UTC,Pusat,42
100,2020-01-03 05:46:20.000000 UTC,Pusat,42
135,2020-01-06 08:10:37.000000 UTC,Pusat,42
336,2020-02-07 17:02:37.000000 UTC,Pusat,42
1085,2020-04-10 06:30:45.000000 UTC,Pusat,42
1386,2020-05-05 22:58:24.000000 UTC,Pusat,42
1760,2020-06-07 08:58:21.000000 UTC,Pusat,42
1893,2020-06-21 23:32:25.000000 UTC,Pusat,42
2350,2020-08-02 10:38:23.000000 UTC,Pusat,42
2568,2020-08-17 21:12:09.000000 UTC,Pusat,42
2778,2020-09-05 10:24:18.000000 UTC,Pusat,42
3318,2020-10-18 06:33:38.000000 UTC,Pusat,42
4031,2020-12-15 06:39:10.000000 UTC,Pusat,42
4293,2021-01-06 12:32:14.000000 UTC,Pusat,42
4294,2021-01-07 23:11:09.000000 UTC,Pusat,42
4478,2021-01-31 16:56:41.000000 UTC,Pusat,42
4558,2021-02-03 06:12:55.000000 UTC,Pusat,42
4628,2021-02-04 23:36:25.000000 UTC,Pusat,42
4688,2021-02-07 21:03:24.000000 UTC,Pusat,42
5367,2021-04-04 11:46:16.000000 UTC,Pusat,42
5374,2021-04-04 15:06:31.000000 UTC,Pusat,42
5681,2021-05-01 19:11:07.000000 UTC,Pusat,42
5757,2021-05-05 03:31:53.000000 UTC,Pusat,42
5778,2021-05-06 01:16:45.000000 UTC,Pusat,42
5847,2021-05-08 19:34:06.000000 UTC,Pusat,42
6173,2021-06-07 13:04:19.000000 UTC,Pusat,42
6344,2021-07-01 14:36:58.000000 UTC,Pusat,42
6592,2021-07-13 09:12:33.000000 UTC,Pusat,42
6654,2021-07-29 09:49:46.000000 UTC,Pusat,42
6819,2021-08-06 05:24:15.000000 UTC,Pusat,42
7288,2021-09-24 02:21:35.000000 UTC,Pusat,42
7303,2021-09-26 04:15:45.000000 UTC,Pusat,42
7320,2021-09-30 13:24:17.000000 UTC,Pusat,42
7369,2021-10-02 04:27:37.000000 UTC,Pusat,42
7413,2021-10-02 10:01:01.000000 UTC,Pusat,42
7650,2021-10-31 21:09:27.000000 UTC,Pusat,42
8025,2021-12-01 22:13:14.000000 UTC,Pusat,42
8352,2021-12-31 19:33:22.000000 UTC,Pusat,42
8825,2022-02-11 14:27:04.000000 UTC,Pusat,42
9001,2022-03-04 11:20:21.000000 UTC,Pusat,42
9261,2022-04-01 23:13:33.000000 UTC,Pusat,42
9712,2022-05-12 13:15:29.000000 UTC,Pusat,42
9757,2022-05-17 18:39:39.000000 UTC,Pusat,42
10070,2022-06-22 11:02:01.000000 UTC,Pusat,42
93,2020-01-03 07:36:06.000000 UTC,Pusat,43
208,2020-01-26 21:09:57.000000 UTC,Pusat,43
1109,2020-04-12 04:55:57.000000 UTC,Pusat,43
1115,2020-04-12 12:35:56.000000 UTC,Pusat,43
1261,2020-05-01 11:57:54.000000 UTC,Pusat,43
1929,2020-06-30 07:50:22.000000 UTC,Pusat,43
2883,2020-09-11 09:59:00.000000 UTC,Pusat,43
2940,2020-09-18 18:45:45.000000 UTC,Pusat,43
3558,2020-11-08 06:03:41.000000 UTC,Pusat,43
3820,2020-12-02 21:27:39.000000 UTC,Pusat,43
5344,2021-04-03 20:32:48.000000 UTC,Pusat,43
6040,2021-06-03 12:55:21.000000 UTC,Pusat,43
6105,2021-06-04 21:52:40.000000 UTC,Pusat,43
6252,2021-06-13 10:33:56.000000 UTC,Pusat,43
7135,2021-09-04 19:10:17.000000 UTC,Pusat,43
7177,2021-09-09 07:17:14.000000 UTC,Pusat,43
7633,2021-10-25 18:55:37.000000 UTC,Pusat,43
8125,2021-12-06 04:24:59.000000 UTC,Pusat,43
8229,2021-12-16 08:15:28.000000 UTC,Pusat,43
8427,2022-01-04 23:46:13.000000 UTC,Pusat,43
8760,2022-02-05 05:54:34.000000 UTC,Pusat,43
9538,2022-04-30 16:17:28.000000 UTC,Pusat,43
9553,2022-04-30 07:29:04.000000 UTC,Pusat,43
9692,2022-05-09 07:11:31.000000 UTC,Pusat,43
10345,2022-07-21 20:11:47.000000 UTC,Pusat,43
24,2019-12-02 06:24:26.000000 UTC,Pusat,44
206,2020-01-24 09:56:45.000000 UTC,Pusat,44
347,2020-02-07 18:25:14.000000 UTC,Pusat,44
943,2020-04-03 12:54:06.000000 UTC,Pusat,44
1043,2020-04-07 19:05:33.000000 UTC,Pusat,44
2192,2020-07-13 08:08:32.000000 UTC,Pusat,44
2198,2020-07-13 07:54:36.000000 UTC,Pusat,44
2321,2020-07-31 13:42:04.000000 UTC,Pusat,44
2692,2020-09-02 18:58:07.000000 UTC,Pusat,44
3023,2020-09-30 16:46:54.000000 UTC,Pusat,44
3122,2020-10-04 04:40:26.000000 UTC,Pusat,44
3831,2020-12-03 18:56:17.000000 UTC,Pusat,44
3994,2020-12-12 18:51:56.000000 UTC,Pusat,44
4087,2020-12-24 00:58:48.000000 UTC,Pusat,44
4126,2020-12-31 09:01:26.000000 UTC,Pusat,44
4624,2021-02-05 13:59:29.000000 UTC,Pusat,44
4810,2021-02-22 02:00:29.000000 UTC,Pusat,44
4829,2021-02-26 22:23:37.000000 UTC,Pusat,44
5490,2021-04-10 04:54:54.000000 UTC,Pusat,44
5630,2021-04-30 01:23:13.000000 UTC,Pusat,44
5946,2021-05-20 23:22:41.000000 UTC,Pusat,44
6468,2021-07-05 08:09:00.000000 UTC,Pusat,44
6569,2021-07-10 06:51:07.000000 UTC,Pusat,44
7222,2021-09-12 09:22:59.000000 UTC,Pusat,44
7258,2021-09-18 23:08:16.000000 UTC,Pusat,44
7431,2021-10-04 10:49:21.000000 UTC,Pusat,44
7455,2021-10-04 11:33:51.000000 UTC,Pusat,44
7509,2021-10-09 13:42:03.000000 UTC,Pusat,44
8468,2022-01-08 22:04:42.000000 UTC,Pusat,44
9323,2022-04-03 11:23:10.000000 UTC,Pusat,44
9470,2022-04-15 21:57:35.000000 UTC,Pusat,44
9563,2022-05-01 06:04:02.000000 UTC,Pusat,44
9691,2022-05-09 06:44:05.000000 UTC,Pusat,44
9813,2022-05-31 06:16:32.000000 UTC,Pusat,44
10285,2022-07-09 23:33:30.000000 UTC,Pusat,44
10470,2022-08-09 18:14:16.000000 UTC,Pusat,44
10859,2022-11-02 16:28:18.000000 UTC,Pusat,44
11047,2022-12-07 16:29:14.000000 UTC,Pusat,44
427,2020-02-15 12:41:35.000000 UTC,Pusat,45
1121,2020-04-12 18:51:30.000000 UTC,Pusat,45
2186,2020-07-12 18:33:28.000000 UTC,Pusat,45
2562,2020-08-16 15:35:18.000000 UTC,Pusat,45
2725,2020-09-03 04:54:09.000000 UTC,Pusat,45
3286,2020-10-14 04:44:43.000000 UTC,Pusat,45
3685,2020-11-19 11:10:36.000000 UTC,Pusat,45
3689,2020-11-18 03:38:29.000000 UTC,Pusat,45
4261,2021-01-04 18:43:49.000000 UTC,Pusat,45
4482,2021-02-01 04:49:18.000000 UTC,Pusat,45
4965,2021-03-04 22:07:27.000000 UTC,Pusat,45
5748,2021-05-05 04:33:04.000000 UTC,Pusat,45
5924,2021-05-15 06:48:13.000000 UTC,Pusat,45
6563,2021-07-11 01:59:42.000000 UTC,Pusat,45
6632,2021-07-21 14:58:11.000000 UTC,Pusat,45
6682,2021-08-01 03:18:55.000000 UTC,Pusat,45
7445,2021-10-04 17:42:01.000000 UTC,Pusat,45
7671,2021-11-01 12:05:38.000000 UTC,Pusat,45
8166,2021-12-09 01:39:20.000000 UTC,Pusat,45
8503,2022-01-10 10:57:31.000000 UTC,Pusat,45
8911,2022-02-25 02:08:52.000000 UTC,Pusat,45
9166,2022-03-14 12:23:41.000000 UTC,Pusat,45
9237,2022-03-31 16:24:09.000000 UTC,Pusat,45
9250,2022-03-31 18:34:32.000000 UTC,Pusat,45
9759,2022-05-18 12:24:08.000000 UTC,Pusat,45
9958,2022-06-06 23:54:14.000000 UTC,Pusat,45
9979,2022-06-09 11:44:29.000000 UTC,Pusat,45
10600,2022-09-03 18:32:25.000000 UTC,Pusat,45
10994,2022-12-01 03:41:11.000000 UTC,Pusat,45
316,2020-02-05 15:30:29.000000 UTC,Pusat,46
345,2020-02-08 14:41:18.000000 UTC,Pusat,46
1374,2020-05-05 17:51:29.000000 UTC,Pusat,46
1802,2020-06-11 21:54:27.000000 UTC,Pusat,46
1851,2020-06-15 20:48:33.000000 UTC,Pusat,46
2191,2020-07-13 00:43:13.000000 UTC,Pusat,46
2222,2020-07-17 04:53:30.000000 UTC,Pusat,46
2630,2020-08-29 20:47:13.000000 UTC,Pusat,46
2776,2020-09-05 02:53:44.000000 UTC,Pusat,46
2930,2020-09-16 12:41:33.000000 UTC,Pusat,46
3156,2020-10-05 06:32:41.000000 UTC,Pusat,46
3472,2020-11-03 12:03:18.000000 UTC,Pusat,46
3914,2020-12-07 18:15:13.000000 UTC,Pusat,46
3979,2020-12-11 18:43:03.000000 UTC,Pusat,46
4627,2021-02-06 16:49:10.000000 UTC,Pusat,46
4693,2021-02-08 18:25:35.000000 UTC,Pusat,46
5111,2021-03-12 04:25:36.000000 UTC,Pusat,46
5174,2021-03-18 18:51:20.000000 UTC,Pusat,46
5544,2021-04-18 00:19:31.000000 UTC,Pusat,46
6186,2021-06-08 03:44:30.000000 UTC,Pusat,46
6357,2021-07-02 14:00:53.000000 UTC,Pusat,46
6517,2021-07-07 06:19:38.000000 UTC,Pusat,46
6765,2021-08-03 17:26:40.000000 UTC,Pusat,46
6867,2021-08-09 11:35:38.000000 UTC,Pusat,46
6982,2021-08-30 04:52:37.000000 UTC,Pusat,46
7061,2021-09-03 04:41:56.000000 UTC,Pusat,46
7395,2021-10-02 15:57:32.000000 UTC,Pusat,46
7471,2021-10-06 02:34:15.000000 UTC,Pusat,46
7512,2021-10-09 21:28:57.000000 UTC,Pusat,46
7730,2021-11-04 07:30:24.000000 UTC,Pusat,46
7858,2021-11-10 15:22:32.000000 UTC,Pusat,46
8211,2021-12-12 12:26:54.000000 UTC,Pusat,46
8246,2021-12-17 21:28:23.000000 UTC,Pusat,46
8354,2022-01-01 10:51:36.000000 UTC,Pusat,46
8540,2022-01-16 01:56:36.000000 UTC,Pusat,46
8720,2022-02-05 01:49:40.000000 UTC,Pusat,46
8927,2022-02-28 23:38:00.000000 UTC,Pusat,46
9002,2022-03-04 05:59:40.000000 UTC,Pusat,46
9235,2022-04-01 03:28:25.000000 UTC,Pusat,46
9981,2022-06-10 16:34:48.000000 UTC,Pusat,46
10202,2022-07-04 01:14:08.000000 UTC,Pusat,46
10890,2022-11-05 06:55:44.000000 UTC,Pusat,46
346,2020-02-08 04:27:51.000000 UTC,Pusat,47
725,2020-03-12 06:47:25.000000 UTC,Pusat,47
1264,2020-05-02 14:22:13.000000 UTC,Pusat,47
1441,2020-05-10 09:28:40.000000 UTC,Pusat,47
1578,2020-06-01 03:42:19.000000 UTC,Pusat,47
1580,2020-05-31 00:03:06.000000 UTC,Pusat,47
2506,2020-08-11 04:33:53.000000 UTC,Pusat,47
3375,2020-11-01 05:13:55.000000 UTC,Pusat,47
3493,2020-11-04 11:07:44.000000 UTC,Pusat,47
3527,2020-11-07 08:08:26.000000 UTC,Pusat,47
4090,2020-12-22 22:24:24.000000 UTC,Pusat,47
4377,2021-01-12 02:25:22.000000 UTC,Pusat,47
4744,2021-02-13 22:45:30.000000 UTC,Pusat,47
5042,2021-03-07 00:27:23.000000 UTC,Pusat,47
