transactions_id,transaction_items_id,product_qty,product_amount,product_price,product_id
6678,19257,1,40000,40000,68
6710,19339,1,40000,40000,68
6722,19370,1,40000,40000,68
6733,19405,1,40000,40000,68
6743,19437,1,40000,40000,68
6757,19480,1,40000,40000,68
6764,19500,1,40000,40000,68
6785,19564,1,40000,40000,68
6792,19581,1,40000,40000,68
6799,19605,1,40000,40000,68
6810,19646,1,40000,40000,68
6811,19651,1,40000,40000,68
6822,19680,1,40000,40000,68
6823,19687,1,40000,40000,68
6832,19723,1,40000,40000,68
6842,19751,1,40000,40000,68
6871,19838,1,40000,40000,68
6872,19843,1,40000,40000,68
6880,19875,1,40000,40000,68
6884,19884,1,40000,40000,68
6887,19898,1,40000,40000,68
6889,19904,1,40000,40000,68
6893,19916,1,40000,40000,68
6923,20024,1,40000,40000,68
6927,20034,1,40000,40000,68
6955,20114,1,40000,40000,68
6978,20184,1,40000,40000,68
6981,20195,1,40000,40000,68
6990,20225,1,40000,40000,68
7022,20319,1,40000,40000,68
7028,20336,1,40000,40000,68
7040,20377,1,40000,40000,68
7042,20384,1,40000,40000,68
7073,20480,1,40000,40000,68
7106,20574,1,40000,40000,68
7130,20654,1,40000,40000,68
7133,20663,1,40000,40000,68
7140,20679,1,40000,40000,68
7150,20713,1,40000,40000,68
7184,20809,1,40000,40000,68
7193,20839,1,40000,40000,68
7205,20881,1,40000,40000,68
7207,20890,1,40000,40000,68
7215,20917,1,40000,40000,68
7247,21014,1,40000,40000,68
7249,21026,1,40000,40000,68
7252,21039,1,40000,40000,68
7253,21043,1,40000,40000,68
7262,21078,1,40000,40000,68
7264,21090,1,40000,40000,68
7273,21124,1,40000,40000,68
7280,21145,1,40000,40000,68
7291,21183,1,40000,40000,68
7297,21199,1,40000,40000,68
7309,21237,1,40000,40000,68
7330,21295,1,40000,40000,68
7340,21320,1,40000,40000,68
7354,21372,1,40000,40000,68
7366,21402,1,40000,40000,68
7415,21548,1,40000,40000,68
7421,21567,1,40000,40000,68
7427,21588,1,40000,40000,68
7433,21604,1,40000,40000,68
7458,21672,1,40000,40000,68
7475,21724,1,40000,40000,68
7477,21734,1,40000,40000,68
7481,21748,1,40000,40000,68
7508,21837,1,40000,40000,68
7518,21864,1,40000,40000,68
7519,21868,1,40000,40000,68
7520,21872,1,40000,40000,68
7557,21985,1,40000,40000,68
7572,22027,1,40000,40000,68
7573,22033,1,40000,40000,68
7576,22047,1,40000,40000,68
7609,22153,1,40000,40000,68
7611,22162,1,40000,40000,68
7628,22222,1,40000,40000,68
7630,22227,1,40000,40000,68
7646,22269,1,40000,40000,68
7665,22336,1,40000,40000,68
7674,22364,1,40000,40000,68
7681,22382,1,40000,40000,68
7687,22404,1,40000,40000,68
7697,22434,1,40000,40000,68
7719,22507,1,40000,40000,68
7726,22531,1,40000,40000,68
7745,22590,1,40000,40000,68
7751,22602,1,40000,40000,68
7771,22664,1,40000,40000,68
7779,22690,1,40000,40000,68
7787,22711,1,40000,40000,68
7804,22763,1,40000,40000,68
7805,22769,1,40000,40000,68
7829,22842,1,40000,40000,68
7831,22848,1,40000,40000,68
7848,22890,1,40000,40000,68
7854,22916,1,40000,40000,68
7861,22938,1,40000,40000,68
7863,22947,1,40000,40000,68
7867,22958,1,40000,40000,68
7869,22964,1,40000,40000,68
7876,22978,1,40000,40000,68
7904,23076,1,40000,40000,68
7911,23094,1,40000,40000,68
7916,23111,1,40000,40000,68
7924,23142,1,40000,40000,68
7927,23149,1,40000,40000,68
7941,23194,1,40000,40000,68
7965,23273,1,40000,40000,68
7987,23342,1,40000,40000,68
7989,23348,1,40000,40000,68
8026,23456,1,40000,40000,68
8072,23606,1,40000,40000,68
8117,23734,1,40000,40000,68
8121,23746,1,40000,40000,68
8130,23779,1,40000,40000,68
8152,23846,1,40000,40000,68
8166,23892,1,40000,40000,68
8198,23987,1,40000,40000,68
8237,24100,1,40000,40000,68
8258,24166,1,40000,40000,68
8260,24175,1,40000,40000,68
8266,24192,1,40000,40000,68
8274,24223,1,40000,40000,68
8275,24230,1,40000,40000,68
8284,24259,1,40000,40000,68
8294,24291,1,40000,40000,68
8295,24296,1,40000,40000,68
8305,24331,1,40000,40000,68
8316,24366,1,40000,40000,68
8321,24381,1,40000,40000,68
8354,24496,1,40000,40000,68
8366,24541,1,40000,40000,68
8406,24680,1,40000,40000,68
8407,24681,1,40000,40000,68
8410,24692,1,40000,40000,68
8413,24698,1,40000,40000,68
8443,24788,1,40000,40000,68
8447,24802,1,40000,40000,68
8451,24816,1,40000,40000,68
8476,24898,1,40000,40000,68
8483,24920,1,40000,40000,68
8496,24955,1,40000,40000,68
8507,24994,1,40000,40000,68
8512,25017,1,40000,40000,68
8516,25032,1,40000,40000,68
8524,25053,1,40000,40000,68
8550,25136,1,40000,40000,68
8556,25154,1,40000,40000,68
8580,25242,1,40000,40000,68
8584,25259,1,40000,40000,68
8585,25264,1,40000,40000,68
8602,25319,1,40000,40000,68
8606,25335,1,40000,40000,68
8611,25348,1,40000,40000,68
8624,25385,1,40000,40000,68
8637,25426,1,40000,40000,68
8639,25436,1,40000,40000,68
8658,25510,1,40000,40000,68
8667,25532,1,40000,40000,68
8707,25655,1,40000,40000,68
8741,25755,1,40000,40000,68
8743,25761,1,40000,40000,68
8804,25950,1,40000,40000,68
8821,26012,1,40000,40000,68
8841,26079,1,40000,40000,68
8848,26106,1,40000,40000,68
8873,26187,1,40000,40000,68
8884,26221,1,40000,40000,68
8885,26224,1,40000,40000,68
8902,26288,1,40000,40000,68
8910,26310,1,40000,40000,68
8927,26362,1,40000,40000,68
8935,26394,1,40000,40000,68
8983,26530,1,40000,40000,68
9035,26704,1,40000,40000,68
9043,26720,1,40000,40000,68
9074,26819,1,40000,40000,68
9116,26937,1,40000,40000,68
9117,26942,1,40000,40000,68
9125,26967,1,40000,40000,68
9126,26971,1,40000,40000,68
9146,27044,1,40000,40000,68
9175,27126,1,40000,40000,68
9176,27130,1,40000,40000,68
9186,27166,1,40000,40000,68
9194,27189,1,40000,40000,68
9201,27214,1,40000,40000,68
9225,27288,1,40000,40000,68
9238,27337,1,40000,40000,68
9244,27354,1,40000,40000,68
9251,27372,1,40000,40000,68
9252,27377,1,40000,40000,68
9255,27388,1,40000,40000,68
9256,27389,1,40000,40000,68
9258,27399,1,40000,40000,68
9267,27425,1,40000,40000,68
9274,27455,1,40000,40000,68
9295,27530,1,40000,40000,68
9328,27636,1,40000,40000,68
9344,27683,1,40000,40000,68
9347,27694,1,40000,40000,68
9365,27747,1,40000,40000,68
9368,27758,1,40000,40000,68
9369,27764,1,40000,40000,68
9408,27875,1,40000,40000,68
9432,27954,1,40000,40000,68
9434,27969,1,40000,40000,68
9447,28011,1,40000,40000,68
9452,28027,1,40000,40000,68
9483,28112,1,40000,40000,68
9539,28264,1,40000,40000,68
9540,28268,1,40000,40000,68
9550,28304,1,40000,40000,68
9554,28319,1,40000,40000,68
9560,28336,1,40000,40000,68
9572,28378,1,40000,40000,68
9578,28399,1,40000,40000,68
9587,28431,1,40000,40000,68
9597,28468,1,40000,40000,68
9601,28482,1,40000,40000,68
9604,28493,1,40000,40000,68
9634,28592,1,40000,40000,68
9639,28605,1,40000,40000,68
9643,28620,1,40000,40000,68
9645,28632,1,40000,40000,68
9649,28651,1,40000,40000,68
9659,28680,1,40000,40000,68
9675,28730,1,40000,40000,68
9676,28733,1,40000,40000,68
9696,28787,1,40000,40000,68
9702,28816,1,40000,40000,68
9728,28894,1,40000,40000,68
9744,28941,1,40000,40000,68
9758,28984,1,40000,40000,68
9820,29192,1,40000,40000,68
9836,29238,1,40000,40000,68
9854,29295,1,40000,40000,68
9862,29320,1,40000,40000,68
9869,29339,1,40000,40000,68
9898,29424,1,40000,40000,68
9925,29508,1,40000,40000,68
9933,29535,1,40000,40000,68
9945,29573,1,40000,40000,68
9947,29577,1,40000,40000,68
9954,29602,1,40000,40000,68
9966,29641,1,40000,40000,68
9989,29722,1,40000,40000,68
9994,29735,1,40000,40000,68
10039,29870,1,40000,40000,68
10071,29967,1,40000,40000,68
10080,29997,1,40000,40000,68
10082,30007,1,40000,40000,68
10084,30017,1,40000,40000,68
10088,30030,1,40000,40000,68
10097,30055,1,40000,40000,68
10107,30093,1,40000,40000,68
10114,30117,1,40000,40000,68
10127,30157,1,40000,40000,68
10134,30179,1,40000,40000,68
10144,30211,1,40000,40000,68
10148,30222,1,40000,40000,68
10160,30264,1,40000,40000,68
10165,30279,1,40000,40000,68
10208,30411,1,40000,40000,68
10222,30452,1,40000,40000,68
10247,30536,1,40000,40000,68
10251,30548,1,40000,40000,68
10297,30677,1,40000,40000,68
10304,30702,1,40000,40000,68
10307,30711,1,40000,40000,68
10314,30733,1,40000,40000,68
10328,30775,1,40000,40000,68
10349,30838,1,40000,40000,68
10355,30861,1,40000,40000,68
10365,30900,1,40000,40000,68
10369,30911,1,40000,40000,68
10373,30926,1,40000,40000,68
10379,30941,1,40000,40000,68
10389,30980,1,40000,40000,68
10390,30981,1,40000,40000,68
10424,31095,1,40000,40000,68
10433,31130,1,40000,40000,68
10448,31178,1,40000,40000,68
10459,31212,1,40000,40000,68
10475,31267,1,40000,40000,68
10477,31274,1,40000,40000,68
10508,31376,1,40000,40000,68
10515,31408,1,40000,40000,68
10518,31416,1,40000,40000,68
10530,31459,1,40000,40000,68
10546,31515,1,40000,40000,68
10563,31567,1,40000,40000,68
10574,31604,1,40000,40000,68
10590,31665,1,40000,40000,68
10603,31709,1,40000,40000,68
10604,31712,1,40000,40000,68
10609,31733,1,40000,40000,68
10616,31756,1,40000,40000,68
10624,31788,1,40000,40000,68
10640,31834,1,40000,40000,68
10667,31924,1,40000,40000,68
10688,31994,1,40000,40000,68
10732,32129,1,40000,40000,68
10744,32165,1,40000,40000,68
10752,32193,1,40000,40000,68
10797,32316,1,40000,40000,68
10870,32538,1,40000,40000,68
10883,32578,1,40000,40000,68
10887,32594,1,40000,40000,68
10904,32645,1,40000,40000,68
10917,32685,1,40000,40000,68
10935,32741,1,40000,40000,68
10945,32771,1,40000,40000,68
10960,32822,1,40000,40000,68
10965,32842,1,40000,40000,68
10977,32875,1,40000,40000,68
10979,32880,1,40000,40000,68
11016,32994,1,40000,40000,68
11022,33012,1,40000,40000,68
11023,33017,1,40000,40000,68
11026,33029,1,40000,40000,68
11065,33145,1,40000,40000,68
11079,33192,1,40000,40000,68
11101,33261,1,40000,40000,68
11134,33352,1,40000,40000,68
11169,33439,1,40000,40000,68
11175,33461,1,40000,40000,68
11244,33648,1,40000,40000,68
11253,33675,1,40000,40000,68
11273,33745,1,40000,40000,68
11301,33820,1,40000,40000,68
11314,33863,1,40000,40000,68
11389,34109,1,40000,40000,68
11394,34128,1,40000,40000,68
11410,34176,1,40000,40000,68
11424,34229,1,40000,40000,68
11426,34235,1,40000,40000,68
11437,34270,1,40000,40000,68
11453,34317,1,40000,40000,68
11454,34325,1,40000,40000,68
11462,34351,1,40000,40000,68
11479,34403,1,40000,40000,68
11502,34474,1,40000,40000,68
11519,34523,1,40000,40000,68
11523,34542,1,40000,40000,68
11534,34571,1,40000,40000,68
11537,34579,1,40000,40000,68
11545,34608,1,40000,40000,68
11558,34654,1,40000,40000,68
11590,34770,1,40000,40000,68
11592,34776,1,40000,40000,68
11601,34804,1,40000,40000,68
11609,34834,1,40000,40000,68
11619,34867,1,40000,40000,68
11624,34883,1,40000,40000,68
11697,35092,1,40000,40000,68
11751,35264,1,40000,40000,68
11772,35326,1,40000,40000,68
11796,35394,1,40000,40000,68
11799,35402,1,40000,40000,68
11807,35426,1,40000,40000,68
11813,35446,1,40000,40000,68
11820,35472,1,40000,40000,68
11843,35544,1,40000,40000,68
11858,35598,1,40000,40000,68
11861,35608,1,40000,40000,68
11884,35697,1,40000,40000,68
11889,35716,1,40000,40000,68
11894,35731,1,40000,40000,68
11895,35733,1,40000,40000,68
11899,35748,1,40000,40000,68
11912,35790,1,40000,40000,68
11922,35823,1,40000,40000,68
11934,35862,1,40000,40000,68
11946,35911,1,40000,40000,68
11954,35942,1,40000,40000,68
11959,35958,1,40000,40000,68
11971,35995,1,40000,40000,68
11978,36015,1,40000,40000,68
11979,36020,1,40000,40000,68
11986,36049,1,40000,40000,68
11994,36077,1,40000,40000,68
11997,36085,1,40000,40000,68
11998,36088,1,40000,40000,68
12000,36097,1,40000,40000,68
12016,36148,1,40000,40000,68
12050,36267,1,40000,40000,68
12054,36278,1,40000,40000,68
12060,36302,1,40000,40000,68
12074,36349,1,40000,40000,68
12108,36455,1,40000,40000,68
12121,36492,1,40000,40000,68
12149,36578,1,40000,40000,68
12161,36611,1,40000,40000,68
12225,36787,1,40000,40000,68
12232,36812,1,40000,40000,68
12257,36879,1,40000,40000,68
12283,36944,1,40000,40000,68
12300,36992,1,40000,40000,68
12327,37074,1,40000,40000,68
12329,37081,1,40000,40000,68
12371,37203,1,40000,40000,68
12414,37315,1,40000,40000,68
12415,37317,1,40000,40000,68
12447,37405,1,40000,40000,68
12453,37425,1,40000,40000,68
12457,37434,1,40000,40000,68
12474,37490,1,40000,40000,68
12496,37554,1,40000,40000,68
12498,37558,1,40000,40000,68
12521,37629,1,40000,40000,68
12530,37657,1,40000,40000,68
12628,37940,1,40000,40000,68
12634,37960,1,40000,40000,68
12645,37985,1,40000,40000,68
12677,38088,1,40000,40000,68
12744,38270,1,40000,40000,68
12761,38314,1,40000,40000,68
12766,38331,1,40000,40000,68
12780,38368,1,40000,40000,68
12801,38419,1,40000,40000,68
12815,38467,1,40000,40000,68
12822,38489,1,40000,40000,68
12827,38506,1,40000,40000,68
12883,38671,1,40000,40000,68
12898,38709,1,40000,40000,68
12931,38800,1,40000,40000,68
12978,38939,1,40000,40000,68
13008,39036,1,40000,40000,68
13017,39064,1,40000,40000,68
13025,39088,1,40000,40000,68
13037,39122,1,40000,40000,68
13042,39143,1,40000,40000,68
13051,39172,1,40000,40000,68
13072,39233,1,40000,40000,68
13094,39287,1,40000,40000,68
13141,39413,1,40000,40000,68
13226,39649,1,40000,40000,68
13231,39665,1,40000,40000,68
13239,39692,1,40000,40000,68
13295,39849,1,40000,40000,68
13296,39852,1,40000,40000,68
13298,39859,1,40000,40000,68
13314,39914,1,40000,40000,68
13331,39973,1,40000,40000,68
13342,40013,1,40000,40000,68
13346,40024,1,40000,40000,68
13358,40062,1,40000,40000,68
13367,40098,1,40000,40000,68
13412,40220,1,40000,40000,68
13433,40275,1,40000,40000,68
13448,40315,1,40000,40000,68
13471,40370,1,40000,40000,68
13492,40439,1,40000,40000,68
13511,40492,1,40000,40000,68
13512,40495,1,40000,40000,68
13529,40549,1,40000,40000,68
13569,40673,1,40000,40000,68
13572,40681,1,40000,40000,68
13573,40687,1,40000,40000,68
13583,40716,1,40000,40000,68
13585,40723,1,40000,40000,68
13602,40764,1,40000,40000,68
13613,40805,1,40000,40000,68
13617,40820,1,40000,40000,68
13661,40950,1,40000,40000,68
13696,41049,1,40000,40000,68
13705,41084,1,40000,40000,68
13721,41137,1,40000,40000,68
13725,41155,1,40000,40000,68
13759,41252,1,40000,40000,68
13802,41380,1,40000,40000,68
13816,41418,1,40000,40000,68
13825,41441,1,40000,40000,68
13849,41500,1,40000,40000,68
13898,41653,1,40000,40000,68
13900,41657,1,40000,40000,68
13901,41660,1,40000,40000,68
13902,41665,1,40000,40000,68
13959,41827,1,40000,40000,68
13977,41871,1,40000,40000,68
13982,41890,1,40000,40000,68
13988,41908,1,40000,40000,68
14039,42064,1,40000,40000,68
14066,42140,1,40000,40000,68
14081,42181,1,40000,40000,68
14093,42223,1,40000,40000,68
14160,42403,1,40000,40000,68
14167,42418,1,40000,40000,68
14191,42488,1,40000,40000,68
14203,42527,1,40000,40000,68
14209,42548,1,40000,40000,68
14229,42614,1,40000,40000,68
14249,42666,1,40000,40000,68
14256,42686,1,40000,40000,68
14258,42701,1,40000,40000,68
14267,42722,1,40000,40000,68
14269,42729,1,40000,40000,68
14358,42970,1,40000,40000,68
14388,43042,1,40000,40000,68
14399,43071,1,40000,40000,68
14437,43177,1,40000,40000,68
14453,43211,1,40000,40000,68
14469,43265,1,40000,40000,68
14479,43293,1,40000,40000,68
14495,43349,1,40000,40000,68
14502,43375,1,40000,40000,68
14545,43500,1,40000,40000,68
14559,43539,1,40000,40000,68
14573,43592,1,40000,40000,68
14579,43608,1,40000,40000,68
14583,43620,1,40000,40000,68
14588,43633,1,40000,40000,68
14605,43671,1,40000,40000,68
14622,43714,1,40000,40000,68
14627,43727,1,40000,40000,68
14652,43801,1,40000,40000,68
14664,43832,1,40000,40000,68
14673,43861,1,40000,40000,68
14674,43863,1,40000,40000,68
14687,43904,1,40000,40000,68
14713,43985,1,40000,40000,68
14732,44039,1,40000,40000,68
14743,44069,1,40000,40000,68
14785,44178,1,40000,40000,68
14789,44187,1,40000,40000,68
14811,44268,1,40000,40000,68
14834,44324,1,40000,40000,68
14856,44381,1,40000,40000,68
14864,44408,1,40000,40000,68
14878,44449,1,40000,40000,68
14925,44595,1,40000,40000,68
14962,44708,1,40000,40000,68
14974,44746,1,40000,40000,68
14995,44798,1,40000,40000,68
14997,44803,1,40000,40000,68
14999,44808,1,40000,40000,68
15005,44829,1,40000,40000,68
15053,44957,1,40000,40000,68
15084,45050,1,40000,40000,68
15085,45051,1,40000,40000,68
15106,45110,1,40000,40000,68
15128,45170,1,40000,40000,68
15162,45268,1,40000,40000,68
15180,45327,1,40000,40000,68
15184,45340,1,40000,40000,68
15187,45345,1,40000,40000,68
15192,45356,1,40000,40000,68
15215,45417,1,40000,40000,68
15253,45515,1,40000,40000,68
15293,45630,1,40000,40000,68
15317,45701,1,40000,40000,68
15319,45703,1,40000,40000,68
15329,45735,1,40000,40000,68
15338,45770,1,40000,40000,68
15348,45791,1,40000,40000,68
15386,45885,1,40000,40000,68
15413,45948,1,40000,40000,68
15431,45991,1,40000,40000,68
15447,46035,1,40000,40000,68
15464,46083,1,40000,40000,68
15472,46104,1,40000,40000,68
15477,46123,1,40000,40000,68
15487,46151,1,40000,40000,68
15500,46190,1,40000,40000,68
15530,46270,1,40000,40000,68
15543,46308,1,40000,40000,68
15578,46399,1,40000,40000,68
15587,46422,1,40000,40000,68
15605,46484,1,40000,40000,68
15606,46488,1,40000,40000,68
15611,46501,1,40000,40000,68
15613,46505,1,40000,40000,68
15616,46512,1,40000,40000,68
15626,46547,1,40000,40000,68
15639,46585,1,40000,40000,68
15703,46774,1,40000,40000,68
15709,46791,1,40000,40000,68
15711,46801,1,40000,40000,68
15735,46863,1,40000,40000,68
15750,46898,1,40000,40000,68
15784,46993,1,40000,40000,68
15786,46999,1,40000,40000,68
15809,47069,1,40000,40000,68
15810,47075,1,40000,40000,68
15817,47095,1,40000,40000,68
15834,47147,1,40000,40000,68
15858,47210,1,40000,40000,68
15859,47215,1,40000,40000,68
15879,47264,1,40000,40000,68
15889,47288,1,40000,40000,68
15893,47298,1,40000,40000,68
15921,47368,1,40000,40000,68
15929,47386,1,40000,40000,68
15949,47452,1,40000,40000,68
15998,47601,1,40000,40000,68
16017,47660,1,40000,40000,68
16033,47702,1,40000,40000,68
16051,47761,1,40000,40000,68
16073,47817,1,40000,40000,68
16086,47858,1,40000,40000,68
16099,47890,1,40000,40000,68
16125,47952,1,40000,40000,68
16129,47958,1,40000,40000,68
16137,47983,1,40000,40000,68
16146,48015,1,40000,40000,68
16162,48058,1,40000,40000,68
16195,48146,1,40000,40000,68
16223,48231,1,40000,40000,68
16226,48238,1,40000,40000,68
16240,48278,1,40000,40000,68
16250,48311,1,40000,40000,68
16261,48338,1,40000,40000,68
16289,48410,1,40000,40000,68
16306,48464,1,40000,40000,68
16330,48539,1,40000,40000,68
16342,48570,1,40000,40000,68
16388,48705,1,40000,40000,68
16415,48781,1,40000,40000,68
16429,48813,1,40000,40000,68
16434,48826,1,40000,40000,68
16435,48830,1,40000,40000,68
16450,48875,1,40000,40000,68
16452,48880,1,40000,40000,68
16463,48908,1,40000,40000,68
16503,49032,1,40000,40000,68
16523,49083,1,40000,40000,68
16528,49103,1,40000,40000,68
16549,49149,1,40000,40000,68
16582,49236,1,40000,40000,68
16633,49358,1,40000,40000,68
16647,49393,1,40000,40000,68
16655,49414,1,40000,40000,68
16685,49492,1,40000,40000,68
16720,49591,1,40000,40000,68
16740,49656,1,40000,40000,68
16754,49687,1,40000,40000,68
16775,49744,1,40000,40000,68
16802,49818,1,40000,40000,68
16819,49866,1,40000,40000,68
16850,49946,1,40000,40000,68
16867,49989,1,40000,40000,68
16907,50087,1,40000,40000,68
16914,50105,1,40000,40000,68
16929,50146,1,40000,40000,68
16961,50224,1,40000,40000,68
16981,50275,1,40000,40000,68
16997,50311,1,40000,40000,68
16998,50315,1,40000,40000,68
17002,50327,1,40000,40000,68
17021,50392,1,40000,40000,68
17029,50411,1,40000,40000,68
17038,50434,1,40000,40000,68
17046,50470,1,40000,40000,68
17083,50579,1,40000,40000,68
17092,50599,1,40000,40000,68
17114,50669,1,40000,40000,68
17155,50800,1,40000,40000,68
17169,50840,1,40000,40000,68
17178,50867,1,40000,40000,68
17185,50884,1,40000,40000,68
17211,50952,1,40000,40000,68
17218,50977,1,40000,40000,68
17258,51084,1,40000,40000,68
17279,51144,1,40000,40000,68
17300,51201,1,40000,40000,68
17318,51245,1,40000,40000,68
17352,51344,1,40000,40000,68
17356,51356,1,40000,40000,68
17365,51381,1,40000,40000,68
17375,51417,1,40000,40000,68
17377,51423,1,40000,40000,68
17390,51460,1,40000,40000,68
17393,51469,1,40000,40000,68
17447,51621,1,40000,40000,68
17454,51649,1,40000,40000,68
17461,51670,1,40000,40000,68
17474,51710,1,40000,40000,68
17484,51733,1,40000,40000,68
17487,51741,1,40000,40000,68
17503,51783,1,40000,40000,68
17516,51819,1,40000,40000,68
17527,51858,1,40000,40000,68
17563,51950,1,40000,40000,68
17588,52005,1,40000,40000,68
17589,52009,1,40000,40000,68
17615,52073,1,40000,40000,68
17617,52082,1,40000,40000,68
17627,52106,1,40000,40000,68
17689,52272,1,40000,40000,68
17712,52335,1,40000,40000,68
17716,52345,1,40000,40000,68
17724,52360,1,40000,40000,68
17725,52365,1,40000,40000,68
17743,52414,1,40000,40000,68
17749,52431,1,40000,40000,68
17754,52450,1,40000,40000,68
17760,52467,1,40000,40000,68
17792,52550,1,40000,40000,68
17817,52611,1,40000,40000,68
17831,52652,1,40000,40000,68
17861,52729,1,40000,40000,68
17898,52836,1,40000,40000,68
17928,52933,1,40000,40000,68
17936,52952,1,40000,40000,68
17946,52975,1,40000,40000,68
17952,52994,1,40000,40000,68
17964,53035,1,40000,40000,68
17970,53047,1,40000,40000,68
17973,53058,1,40000,40000,68
17985,53096,1,40000,40000,68
17995,53122,1,40000,40000,68
17996,53126,1,40000,40000,68
18008,53163,1,40000,40000,68
18038,53241,1,40000,40000,68
18049,53270,1,40000,40000,68
18087,53369,1,40000,40000,68
18125,53470,1,40000,40000,68
18154,53550,1,40000,40000,68
18159,53564,1,40000,40000,68
18169,53587,1,40000,40000,68
18170,53588,1,40000,40000,68
18175,53597,1,40000,40000,68
18176,53602,1,40000,40000,68
18178,53608,1,40000,40000,68
18180,53611,1,40000,40000,68
18189,53640,1,40000,40000,68
18202,53669,1,40000,40000,68
18225,53728,1,40000,40000,68
18248,53790,1,40000,40000,68
18251,53798,1,40000,40000,68
18318,53988,1,40000,40000,68
18354,54088,1,40000,40000,68
18363,54116,1,40000,40000,68
18402,54216,1,40000,40000,68
18403,54221,1,40000,40000,68
18406,54234,1,40000,40000,68
18424,54277,1,40000,40000,68
18426,54284,1,40000,40000,68
18434,54305,1,40000,40000,68
18451,54348,1,40000,40000,68
18478,54418,1,40000,40000,68
18521,54524,1,40000,40000,68
18524,54535,1,40000,40000,68
18570,54659,1,40000,40000,68
18598,54739,1,40000,40000,68
18616,54788,1,40000,40000,68
18646,54872,1,40000,40000,68
18658,54907,1,40000,40000,68
18688,54988,1,40000,40000,68
18714,55062,1,40000,40000,68
18719,55075,1,40000,40000,68
18726,55094,1,40000,40000,68
18738,55127,1,40000,40000,68
18766,55198,1,40000,40000,68
18826,55348,1,40000,40000,68
18875,55475,1,40000,40000,68
18878,55483,1,40000,40000,68
18889,55513,1,40000,40000,68
18955,55686,1,40000,40000,68
18961,55701,1,40000,40000,68
18987,55770,1,40000,40000,68
18991,55781,1,40000,40000,68
18993,55788,1,40000,40000,68
19003,55810,1,40000,40000,68
19037,55904,1,40000,40000,68
19081,56024,1,40000,40000,68
19090,56052,1,40000,40000,68
19116,56132,1,40000,40000,68
19125,56157,1,40000,40000,68
19130,56176,1,40000,40000,68
19146,56212,1,40000,40000,68
19158,56250,1,40000,40000,68
19218,56412,1,40000,40000,68
19219,56415,1,40000,40000,68
19221,56420,1,40000,40000,68
19268,56550,1,40000,40000,68
19274,56571,1,40000,40000,68
19277,56578,1,40000,40000,68
19317,56691,1,40000,40000,68
19323,56701,1,40000,40000,68
19348,56763,1,40000,40000,68
19355,56779,1,40000,40000,68
19359,56794,1,40000,40000,68
19366,56816,1,40000,40000,68
19403,56913,1,40000,40000,68
19411,56932,1,40000,40000,68
19437,57005,1,40000,40000,68
19502,57151,1,40000,40000,68
19541,57245,1,40000,40000,68
19565,57311,1,40000,40000,68
19626,57487,1,40000,40000,68
19627,57491,1,40000,40000,68
19653,57558,1,40000,40000,68
19655,57564,1,40000,40000,68
19658,57575,1,40000,40000,68
19695,57665,1,40000,40000,68
19743,57789,1,40000,40000,68
19797,57918,1,40000,40000,68
19798,57922,1,40000,40000,68
19804,57938,1,40000,40000,68
19829,58001,1,40000,40000,68
19841,58025,1,40000,40000,68
19898,58174,1,40000,40000,68
19995,58430,1,40000,40000,68
20002,58456,1,40000,40000,68
20006,58470,1,40000,40000,68
20011,58485,1,40000,40000,68
20013,58490,1,40000,40000,68
20036,58560,1,40000,40000,68
20056,58626,1,40000,40000,68
20088,58725,1,40000,40000,68
20089,58727,1,40000,40000,68
20116,58808,1,40000,40000,68
20138,58867,1,40000,40000,68
20141,58879,1,40000,40000,68
20145,58891,1,40000,40000,68
20154,58921,1,40000,40000,68
20155,58928,1,40000,40000,68
20164,58958,1,40000,40000,68
20168,58971,1,40000,40000,68
20179,58997,1,40000,40000,68
20201,59058,1,40000,40000,68
20209,59094,1,40000,40000,68
20228,59149,1,40000,40000,68
20246,59197,1,40000,40000,68
20252,59219,1,40000,40000,68
20257,59240,1,40000,40000,68
20265,59265,1,40000,40000,68
20267,59275,1,40000,40000,68
20310,59395,1,40000,40000,68
20324,59435,1,40000,40000,68
20341,59481,1,40000,40000,68
20366,59552,1,40000,40000,68
20371,59572,1,40000,40000,68
20379,59595,1,40000,40000,68
20380,59597,1,40000,40000,68
20385,59608,1,40000,40000,68
20389,59619,1,40000,40000,68
20397,59646,1,40000,40000,68
20401,59654,1,40000,40000,68
20414,59695,1,40000,40000,68
20416,59705,1,40000,40000,68
20451,59802,1,40000,40000,68
20463,59839,1,40000,40000,68
20471,59860,1,40000,40000,68
20475,59871,1,40000,40000,68
20491,59917,1,40000,40000,68
20501,59946,1,40000,40000,68
20503,59954,1,40000,40000,68
20505,59958,1,40000,40000,68
20509,59970,1,40000,40000,68
20518,59999,1,40000,40000,68
20529,60033,1,40000,40000,68
20538,60058,1,40000,40000,68
20541,60067,1,40000,40000,68
20542,60070,1,40000,40000,68
20548,60091,1,40000,40000,68
20577,60178,1,40000,40000,68
20584,60196,1,40000,40000,68
20591,60221,1,40000,40000,68
20594,60229,1,40000,40000,68
20600,60244,1,40000,40000,68
20609,60275,1,40000,40000,68
20633,60356,1,40000,40000,68
20647,60407,1,40000,40000,68
20648,60409,1,40000,40000,68
20679,60496,1,40000,40000,68
20684,60513,1,40000,40000,68
20685,60514,1,40000,40000,68
20702,60572,1,40000,40000,68
